"Date","HTeam","HScore","ATeam","AScore","hID","aID","win"
1989-01-06,"Sacramento Kings",142,"Portland Trail Blazers",147,21,20,20
1989-01-06,"Milwaukee Bucks",128,"Washington Bullets",121,15,25,15
1989-01-07,"New Jersey Nets",93,"Atlanta Hawks",103,16,1,1
1989-01-07,"Washington Bullets",104,"Charlotte Hornets",107,25,3,3
1989-01-07,"New York Knicks",96,"Cleveland Cavaliers",104,17,5,5
1989-01-07,"Dallas Mavericks",94,"Denver Nuggets",115,6,7,7
1989-01-07,"San Antonio Spurs",104,"Golden State Warriors",102,22,9,22
1989-01-07,"Philadelphia 76ers",96,"Houston Rockets",95,18,10,18
1989-01-07,"Detroit Pistons",99,"Indiana Pacers",113,8,11,11
1989-01-07,"Utah Jazz",89,"Milwaukee Bucks",107,24,15,15
1989-01-07,"Miami Heat",99,"Phoenix Suns",107,14,19,19
1989-01-07,"Portland Trail Blazers",123,"Seattle SuperSonics",129,20,23,23
1989-01-08,"San Antonio Spurs",96,"Los Angeles Lakers",126,22,13,13
1989-01-08,"Los Angeles Clippers",100,"New York Knicks",134,12,17,17
1989-01-09,"Los Angeles Clippers",84,"Boston Celtics",119,12,2,2
1989-01-09,"Utah Jazz",114,"Charlotte Hornets",92,24,3,24
1989-01-09,"Philadelphia 76ers",121,"Dallas Mavericks",103,18,6,18
1989-01-09,"Phoenix Suns",124,"Golden State Warriors",130,19,9,9
1989-01-09,"Cleveland Cavaliers",103,"Seattle SuperSonics",105,5,23,23
1989-01-10,"Chicago Bulls",104,"Atlanta Hawks",101,4,1,4
1989-01-10,"Utah Jazz",92,"Miami Heat",88,24,14,24
1989-01-10,"Seattle SuperSonics",109,"Portland Trail Blazers",125,23,20,20
1989-01-10,"Los Angeles Lakers",97,"Sacramento Kings",106,13,21,21
1989-01-10,"Denver Nuggets",117,"Washington Bullets",120,7,25,25
1989-01-11,"Indiana Pacers",127,"Boston Celtics",108,11,2,11
1989-01-11,"Chicago Bulls",106,"Charlotte Hornets",101,4,3,4
1989-01-11,"New York Knicks",100,"Detroit Pistons",93,17,8,17
1989-01-11,"Dallas Mavericks",106,"Golden State Warriors",107,6,9,9
1989-01-11,"Sacramento Kings",106,"Los Angeles Clippers",104,21,12,21
1989-01-11,"Denver Nuggets",106,"Milwaukee Bucks",123,7,15,15
1989-01-11,"New Jersey Nets",94,"Philadelphia 76ers",103,16,18,18
1989-01-11,"Cleveland Cavaliers",124,"Phoenix Suns",121,5,19,5
1989-01-11,"Houston Rockets",122,"San Antonio Spurs",117,10,22,10
1989-01-12,"Portland Trail Blazers",106,"Houston Rockets",116,20,10,10
1989-01-12,"Boston Celtics",106,"New Jersey Nets",103,2,16,2
1989-01-12,"Charlotte Hornets",89,"New York Knicks",106,3,17,17
1989-01-12,"Dallas Mavericks",95,"Seattle SuperSonics",130,6,23,23
1989-01-12,"San Antonio Spurs",91,"Utah Jazz",115,22,24,24
1989-01-12,"Miami Heat",100,"Washington Bullets",106,14,25,25
1989-01-13,"Denver Nuggets",99,"Chicago Bulls",104,7,4,4
1989-01-13,"Washington Bullets",103,"Detroit Pistons",119,25,8,8
1989-01-13,"Golden State Warriors",127,"Los Angeles Clippers",113,9,12,9
1989-01-13,"Cleveland Cavaliers",95,"Los Angeles Lakers",116,5,13,13
1989-01-13,"Milwaukee Bucks",107,"Miami Heat",101,15,14,15
1989-01-13,"Atlanta Hawks",101,"Philadelphia 76ers",114,1,18,18
1989-01-13,"Sacramento Kings",90,"Phoenix Suns",111,21,19,19
1989-01-14,"Cleveland Cavaliers",116,"Denver Nuggets",104,5,7,5
1989-01-14,"Utah Jazz",105,"Golden State Warriors",131,24,9,9
1989-01-14,"Dallas Mavericks",98,"Houston Rockets",110,6,10,10
1989-01-14,"New Jersey Nets",106,"Indiana Pacers",97,16,11,16
1989-01-14,"Atlanta Hawks",122,"New York Knicks",132,1,17,17
1989-01-14,"Seattle SuperSonics",102,"Sacramento Kings",93,23,21,23
1989-01-14,"Portland Trail Blazers",103,"San Antonio Spurs",99,20,22,20
1989-01-15,"Philadelphia 76ers",116,"Charlotte Hornets",109,18,3,18
1989-01-15,"Boston Celtics",104,"Chicago Bulls",110,2,4,4
1989-01-15,"Portland Trail Blazers",108,"Dallas Mavericks",111,20,6,6
1989-01-15,"Los Angeles Lakers",116,"Los Angeles Clippers",95,13,12,13
1989-01-15,"Indiana Pacers",117,"Miami Heat",118,11,14,14
1989-01-15,"Detroit Pistons",112,"Milwaukee Bucks",120,8,15,15
1989-01-16,"Phoenix Suns",110,"Cleveland Cavaliers",126,19,5,5
1989-01-16,"Sacramento Kings",110,"Denver Nuggets",116,21,7,7
1989-01-16,"Boston Celtics",87,"Detroit Pistons",96,2,8,8
1989-01-16,"Seattle SuperSonics",117,"Golden State Warriors",146,23,9,9
1989-01-16,"Houston Rockets",113,"Los Angeles Lakers",124,10,13,13
1989-01-16,"San Antonio Spurs",106,"New York Knicks",116,22,17,17
1989-01-16,"Charlotte Hornets",127,"Philadelphia 76ers",122,3,18,3
1989-01-16,"Atlanta Hawks",117,"Washington Bullets",106,1,25,1
1989-01-17,"Milwaukee Bucks",98,"Atlanta Hawks",111,15,1,1
1989-01-17,"Indiana Pacers",96,"Chicago Bulls",103,11,4,4
1989-01-17,"San Antonio Spurs",112,"New Jersey Nets",117,22,16,16
1989-01-17,"Utah Jazz",111,"Portland Trail Blazers",110,24,20,24
1989-01-17,"Houston Rockets",109,"Sacramento Kings",123,10,21,21
1989-01-17,"Los Angeles Clippers",107,"Seattle SuperSonics",130,12,23,23
1989-01-18,"Denver Nuggets",92,"Dallas Mavericks",102,7,6,6
1989-01-18,"New Jersey Nets",90,"Detroit Pistons",103,16,8,8
1989-01-18,"New York Knicks",119,"Golden State Warriors",133,17,9,9
1989-01-18,"Los Angeles Clippers",90,"Los Angeles Lakers",111,12,13,13
1989-01-18,"Charlotte Hornets",106,"Milwaukee Bucks",118,3,15,15
1989-01-18,"Boston Celtics",104,"Philadelphia 76ers",115,2,18,18
1989-01-19,"Phoenix Suns",126,"Charlotte Hornets",112,19,3,19
1989-01-19,"Cleveland Cavaliers",113,"Indiana Pacers",106,5,11,5
1989-01-19,"Chicago Bulls",112,"Miami Heat",108,4,14,4
1989-01-19,"New York Knicks",106,"Sacramento Kings",112,17,21,21
1989-01-19,"Houston Rockets",108,"Seattle SuperSonics",124,10,23,23
1989-01-19,"San Antonio Spurs",112,"Washington Bullets",115,22,25,25
1989-01-20,"Philadelphia 76ers",109,"Boston Celtics",117,18,2,2
1989-01-20,"Indiana Pacers",99,"Detroit Pistons",132,11,8,8
1989-01-20,"Houston Rockets",114,"Golden State Warriors",121,10,9,9
1989-01-20,"Dallas Mavericks",99,"Los Angeles Lakers",115,6,13,13
1989-01-20,"Milwaukee Bucks",96,"Utah Jazz",98,15,24,24
1989-01-21,"Charlotte Hornets",113,"Atlanta Hawks",137,3,1,1
1989-01-21,"Phoenix Suns",116,"Chicago Bulls",107,19,4,19
1989-01-21,"New Jersey Nets",103,"Cleveland Cavaliers",115,16,5,5
1989-01-21,"Milwaukee Bucks",116,"Denver Nuggets",107,15,7,15
1989-01-21,"Golden State Warriors",136,"Sacramento Kings",111,9,21,9
1989-01-21,"New York Knicks",119,"Seattle SuperSonics",121,17,23,23
1989-01-21,"Philadelphia 76ers",105,"Washington Bullets",107,18,25,25
1989-01-22,"Detroit Pistons",99,"Boston Celtics",112,8,2,2
1989-01-22,"New York Knicks",120,"Portland Trail Blazers",116,17,20,17
1989-01-23,"Golden State Warriors",109,"Cleveland Cavaliers",142,9,5,5
1989-01-23,"Denver Nuggets",102,"Indiana Pacers",117,7,11,11
1989-01-23,"Miami Heat",101,"San Antonio Spurs",119,14,22,22
1989-01-24,"Cleveland Cavaliers",105,"Atlanta Hawks",121,5,1,1
1989-01-24,"Dallas Mavericks",91,"Chicago Bulls",109,6,4,4
1989-01-24,"Miami Heat",93,"Houston Rockets",118,14,10,10
1989-01-24,"New York Knicks",122,"Los Angeles Lakers",117,17,13,17
1989-01-24,"Denver Nuggets",115,"New Jersey Nets",117,7,16,16
1989-01-24,"Charlotte Hornets",103,"Phoenix Suns",106,3,19,19
1989-01-24,"Seattle SuperSonics",103,"Portland Trail Blazers",100,23,20,23
1989-01-24,"Milwaukee Bucks",114,"Sacramento Kings",110,15,21,15
1989-01-25,"Los Angeles Clippers",98,"Dallas Mavericks",117,12,6,6
1989-01-25,"Golden State Warriors",104,"Detroit Pistons",105,9,8,8
1989-01-25,"Boston Celtics",94,"Indiana Pacers",103,2,11,11
1989-01-25,"Chicago Bulls",108,"Philadelphia 76ers",120,4,18,18
1989-01-25,"Utah Jazz",107,"San Antonio Spurs",103,24,22,24
1989-01-26,"Los Angeles Clippers",100,"Houston Rockets",106,12,10,10
1989-01-26,"Denver Nuggets",129,"Miami Heat",108,7,14,7
1989-01-26,"Sacramento Kings",112,"New Jersey Nets",109,21,16,21
1989-01-26,"Milwaukee Bucks",127,"Portland Trail Blazers",109,15,20,15
1989-01-26,"Charlotte Hornets",89,"Utah Jazz",88,3,24,3
1989-01-26,"Indiana Pacers",106,"Washington Bullets",126,11,25,25
1989-01-27,"Sacramento Kings",116,"Boston Celtics",128,21,2,2
1989-01-27,"Washington Bullets",106,"Chicago Bulls",117,25,4,4
1989-01-27,"San Antonio Spurs",82,"Dallas Mavericks",126,22,6,6
1989-01-27,"Cleveland Cavaliers",80,"Detroit Pistons",79,5,8,5
1989-01-27,"Charlotte Hornets",97,"Los Angeles Lakers",114,3,13,13
1989-01-27,"Golden State Warriors",112,"Philadelphia 76ers",113,9,18,18
1989-01-27,"New York Knicks",130,"Phoenix Suns",132,17,19,19
1989-01-27,"Atlanta Hawks",112,"Seattle SuperSonics",119,1,23,23
1989-01-28,"Phoenix Suns",138,"Denver Nuggets",142,19,7,7
1989-01-28,"Golden State Warriors",114,"Indiana Pacers",112,9,11,9
1989-01-28,"Milwaukee Bucks",105,"Los Angeles Clippers",84,15,12,15
1989-01-28,"Philadelphia 76ers",123,"New Jersey Nets",105,18,16,18
1989-01-28,"Atlanta Hawks",94,"Portland Trail Blazers",110,1,20,20
1989-01-28,"Houston Rockets",96,"San Antonio Spurs",91,10,22,10
1989-01-28,"New York Knicks",104,"Utah Jazz",127,17,24,24
1989-01-29,"Miami Heat",103,"Boston Celtics",121,14,2,2
1989-01-29,"Los Angeles Lakers",118,"Dallas Mavericks",93,13,6,13
1989-01-29,"Sacramento Kings",97,"Detroit Pistons",122,21,8,8
1989-01-29,"Milwaukee Bucks",106,"Seattle SuperSonics",112,15,23,23
1989-01-29,"Cleveland Cavaliers",117,"Washington Bullets",122,5,25,25
1989-01-30,"Atlanta Hawks",130,"Los Angeles Clippers",101,1,12,1
1989-01-30,"Golden State Warriors",105,"Miami Heat",98,9,14,9
1989-01-30,"Denver Nuggets",100,"Phoenix Suns",126,7,19,19
1989-01-30,"Charlotte Hornets",118,"Portland Trail Blazers",130,3,20,20
1989-01-31,"Detroit Pistons",104,"Chicago Bulls",98,8,4,8
1989-01-31,"Philadelphia 76ers",103,"Cleveland Cavaliers",118,18,5,5
1989-01-31,"Utah Jazz",99,"Dallas Mavericks",84,24,6,24
1989-01-31,"Los Angeles Lakers",125,"Houston Rockets",114,13,10,13
1989-01-31,"Sacramento Kings",104,"Milwaukee Bucks",117,21,15,15
1989-01-31,"Indiana Pacers",111,"New York Knicks",120,11,17,17
1989-01-31,"Denver Nuggets",111,"San Antonio Spurs",117,7,22,22
1989-01-31,"New Jersey Nets",118,"Seattle SuperSonics",112,16,23,16
1989-01-31,"Boston Celtics",103,"Washington Bullets",110,2,25,25
1989-02-01,"Boston Celtics",107,"Charlotte Hornets",94,2,3,2
1989-02-01,"Portland Trail Blazers",108,"Los Angeles Clippers",107,20,12,20
1989-02-01,"Washington Bullets",110,"Philadelphia 76ers",114,25,18,18
1989-02-01,"Los Angeles Lakers",97,"Phoenix Suns",114,13,19,19
1989-02-01,"Atlanta Hawks",94,"Utah Jazz",93,1,24,1
1989-02-02,"Sacramento Kings",98,"Chicago Bulls",109,21,4,4
1989-02-02,"Atlanta Hawks",103,"Denver Nuggets",112,1,7,7
1989-02-02,"New Jersey Nets",113,"Golden State Warriors",127,16,9,9
1989-02-02,"Seattle SuperSonics",100,"Miami Heat",93,23,14,23
1989-02-02,"Cleveland Cavaliers",109,"New York Knicks",125,5,17,17
1989-02-03,"Washington Bullets",108,"Boston Celtics",117,25,2,2
1989-02-03,"Seattle SuperSonics",106,"Charlotte Hornets",108,23,3,3
1989-02-03,"Sacramento Kings",94,"Cleveland Cavaliers",110,21,5,5
1989-02-03,"Phoenix Suns",117,"Dallas Mavericks",121,19,6,6
1989-02-03,"Chicago Bulls",98,"Houston Rockets",105,4,10,10
1989-02-03,"Milwaukee Bucks",109,"Indiana Pacers",91,15,11,15
1989-02-03,"San Antonio Spurs",106,"Los Angeles Clippers",101,22,12,22
1989-02-03,"Portland Trail Blazers",129,"Los Angeles Lakers",140,20,13,13
1989-02-03,"Detroit Pistons",124,"Philadelphia 76ers",106,8,18,8
1989-02-03,"New Jersey Nets",101,"Utah Jazz",129,16,24,24
1989-02-04,"Utah Jazz",126,"Denver Nuggets",127,24,7,7
1989-02-04,"Los Angeles Clippers",107,"Golden State Warriors",116,12,9,9
1989-02-04,"New York Knicks",113,"Indiana Pacers",106,17,11,17
1989-02-04,"Atlanta Hawks",118,"Phoenix Suns",116,1,19,1
1989-02-04,"San Antonio Spurs",100,"Portland Trail Blazers",137,22,20,20
1989-02-04,"Milwaukee Bucks",113,"Washington Bullets",102,15,25,15
1989-02-05,"Seattle SuperSonics",89,"Boston Celtics",87,23,2,23
1989-02-05,"Cleveland Cavaliers",110,"Charlotte Hornets",91,5,3,5
1989-02-05,"Chicago Bulls",102,"Detroit Pistons",113,4,8,8
1989-02-05,"Denver Nuggets",112,"Houston Rockets",124,7,10,10
1989-02-05,"New Jersey Nets",116,"Los Angeles Lakers",134,16,13,13
1989-02-05,"Sacramento Kings",98,"Miami Heat",102,21,14,14
1989-02-06,"Dallas Mavericks",129,"Los Angeles Clippers",111,6,12,6
1989-02-06,"Utah Jazz",87,"Phoenix Suns",104,24,19,19
1989-02-07,"Charlotte Hornets",93,"Chicago Bulls",118,3,4,4
1989-02-07,"Cleveland Cavaliers",106,"Milwaukee Bucks",115,5,15,15
1989-02-07,"Seattle SuperSonics",99,"New Jersey Nets",109,23,16,16
1989-02-07,"Washington Bullets",105,"New York Knicks",117,25,17,17
1989-02-07,"Dallas Mavericks",125,"Portland Trail Blazers",134,6,20,20
1989-02-07,"San Antonio Spurs",99,"Sacramento Kings",114,22,21,21
1989-02-07,"Miami Heat",77,"Utah Jazz",96,14,24,24
1989-02-08,"New York Knicks",113,"Atlanta Hawks",101,17,1,17
1989-02-08,"Indiana Pacers",102,"Boston Celtics",109,11,2,2
1989-02-08,"Milwaukee Bucks",96,"Detroit Pistons",107,15,8,8
1989-02-08,"Houston Rockets",111,"Los Angeles Clippers",114,10,12,12
1989-02-08,"Golden State Warriors",121,"Los Angeles Lakers",118,9,13,9
1989-02-08,"Seattle SuperSonics",102,"Philadelphia 76ers",109,23,18,18
1989-02-09,"Atlanta Hawks",108,"Charlotte Hornets",110,1,3,3
1989-02-09,"Indiana Pacers",99,"Cleveland Cavaliers",108,11,5,5
1989-02-09,"Miami Heat",92,"Denver Nuggets",117,14,7,7
1989-02-09,"Los Angeles Clippers",113,"Phoenix Suns",120,12,19,19
1989-02-09,"Houston Rockets",113,"Portland Trail Blazers",110,10,20,10
1989-02-09,"Golden State Warriors",117,"Sacramento Kings",142,9,21,21
1989-02-09,"Chicago Bulls",108,"San Antonio Spurs",103,4,22,4
1989-02-09,"Dallas Mavericks",94,"Utah Jazz",87,6,24,6
1989-02-09,"New Jersey Nets",103,"Washington Bullets",110,16,25,25
1989-02-14,"New York Knicks",129,"Charlotte Hornets",117,17,3,17
1989-02-14,"Atlanta Hawks",106,"Chicago Bulls",98,1,4,1
1989-02-14,"Los Angeles Clippers",98,"Dallas Mavericks",117,12,6,6
1989-02-14,"Boston Celtics",123,"Houston Rockets",137,2,10,10
1989-02-14,"Philadelphia 76ers",113,"Indiana Pacers",108,18,11,18
1989-02-14,"Detroit Pistons",111,"Los Angeles Lakers",103,8,13,8
1989-02-14,"Cleveland Cavaliers",109,"Miami Heat",98,5,14,5
1989-02-14,"New Jersey Nets",91,"Milwaukee Bucks",132,16,15,15
1989-02-14,"Washington Bullets",107,"Sacramento Kings",99,25,21,25
1989-02-14,"San Antonio Spurs",113,"Seattle SuperSonics",129,22,23,23
1989-02-14,"Denver Nuggets",105,"Utah Jazz",119,7,24,24
1989-02-15,"New York Knicks",107,"Cleveland Cavaliers",129,17,5,5
1989-02-15,"Washington Bullets",106,"Denver Nuggets",117,25,7,7
1989-02-15,"San Antonio Spurs",96,"Golden State Warriors",133,22,9,9
1989-02-15,"Atlanta Hawks",119,"New Jersey Nets",112,1,16,1
1989-02-15,"Indiana Pacers",98,"Philadelphia 76ers",113,11,18,18
1989-02-15,"Seattle SuperSonics",112,"Phoenix Suns",135,23,19,19
1989-02-16,"Milwaukee Bucks",116,"Chicago Bulls",117,15,4,4
1989-02-16,"Miami Heat",80,"Dallas Mavericks",93,14,6,6
1989-02-16,"Golden State Warriors",143,"Los Angeles Clippers",138,9,12,9
1989-02-16,"Los Angeles Lakers",110,"Portland Trail Blazers",101,13,20,13
1989-02-16,"Detroit Pistons",95,"Sacramento Kings",84,8,21,8
1989-02-16,"Boston Celtics",114,"Utah Jazz",129,2,24,24
1989-02-17,"Cleveland Cavaliers",100,"Atlanta Hawks",108,5,1,1
1989-02-17,"Denver Nuggets",111,"Houston Rockets",121,7,10,10
1989-02-17,"Charlotte Hornets",102,"Miami Heat",103,3,14,14
1989-02-17,"New Jersey Nets",129,"Philadelphia 76ers",127,16,18,16
1989-02-17,"Boston Celtics",126,"Phoenix Suns",135,2,19,19
1989-02-17,"Washington Bullets",112,"Seattle SuperSonics",126,25,23,23
1989-02-18,"Indiana Pacers",114,"Charlotte Hornets",119,11,3,3
1989-02-18,"Philadelphia 76ers",100,"Cleveland Cavaliers",118,18,5,5
1989-02-18,"Houston Rockets",105,"Dallas Mavericks",94,10,6,10
1989-02-18,"Detroit Pistons",119,"Golden State Warriors",121,8,9,9
1989-02-18,"Washington Bullets",98,"Los Angeles Clippers",93,25,12,25
1989-02-18,"New Jersey Nets",115,"New York Knicks",125,16,17,17
1989-02-18,"Seattle SuperSonics",116,"Portland Trail Blazers",115,23,20,23
1989-02-18,"Phoenix Suns",120,"Sacramento Kings",101,19,21,19
1989-02-18,"San Antonio Spurs",93,"Utah Jazz",107,22,24,24
1989-02-19,"Boston Celtics",110,"Los Angeles Lakers",119,2,13,13
1989-02-19,"Atlanta Hawks",115,"Miami Heat",124,1,14,14
1989-02-19,"Chicago Bulls",108,"Milwaukee Bucks",106,4,15,4
1989-02-20,"Los Angeles Clippers",100,"Atlanta Hawks",114,12,1,1
1989-02-20,"Portland Trail Blazers",98,"Chicago Bulls",102,20,4,4
1989-02-20,"Houston Rockets",90,"Cleveland Cavaliers",110,10,5,5
1989-02-20,"Detroit Pistons",101,"Denver Nuggets",103,8,7,7
1989-02-20,"Miami Heat",109,"New Jersey Nets",117,14,16,16
1989-02-20,"Los Angeles Lakers",100,"Sacramento Kings",97,13,21,13
1989-02-20,"Dallas Mavericks",105,"San Antonio Spurs",93,6,22,6
1989-02-20,"Phoenix Suns",92,"Utah Jazz",118,19,24,24
1989-02-21,"Indiana Pacers",90,"Milwaukee Bucks",116,11,15,15
1989-02-21,"Houston Rockets",115,"New York Knicks",120,10,17,17
1989-02-21,"Golden State Warriors",121,"Phoenix Suns",139,9,19,19
1989-02-21,"Boston Celtics",91,"Seattle SuperSonics",96,2,23,23
1989-02-21,"Los Angeles Clippers",109,"Washington Bullets",123,12,25,25
1989-02-22,"Chicago Bulls",130,"Charlotte Hornets",102,4,3,4
1989-02-22,"New Jersey Nets",111,"Cleveland Cavaliers",130,16,5,5
1989-02-22,"Dallas Mavericks",106,"Denver Nuggets",109,6,7,7
1989-02-22,"Portland Trail Blazers",94,"Detroit Pistons",105,20,8,8
1989-02-22,"Philadelphia 76ers",139,"Miami Heat",108,18,14,18
1989-02-22,"Boston Celtics",99,"Sacramento Kings",91,2,21,2
1989-02-22,"Golden State Warriors",118,"San Antonio Spurs",107,9,22,9
1989-02-22,"Los Angeles Lakers",79,"Utah Jazz",105,13,24,24
1989-02-23,"Indiana Pacers",97,"Atlanta Hawks",100,11,1,1
1989-02-23,"Los Angeles Clippers",100,"New Jersey Nets",111,12,16,16
1989-02-23,"Charlotte Hornets",114,"New York Knicks",139,3,17,17
1989-02-24,"Milwaukee Bucks",112,"Boston Celtics",125,15,2,2
1989-02-24,"Houston Rockets",97,"Chicago Bulls",106,10,4,4
1989-02-24,"Portland Trail Blazers",91,"Cleveland Cavaliers",128,20,5,5
1989-02-24,"Golden State Warriors",127,"Dallas Mavericks",92,9,6,9
1989-02-24,"Utah Jazz",102,"Denver Nuggets",121,24,7,7
1989-02-24,"San Antonio Spurs",93,"Indiana Pacers",112,22,11,11
1989-02-24,"Sacramento Kings",103,"Los Angeles Lakers",115,21,13,13
1989-02-24,"Los Angeles Clippers",91,"Miami Heat",111,12,14,14
1989-02-24,"Philadelphia 76ers",95,"Phoenix Suns",120,18,19,19
1989-02-24,"New York Knicks",127,"Washington Bullets",130,17,25,25
1989-02-25,"Chicago Bulls",95,"Atlanta Hawks",125,4,1,1
1989-02-25,"San Antonio Spurs",113,"Charlotte Hornets",124,22,3,3
1989-02-25,"Washington Bullets",93,"Dallas Mavericks",127,25,6,6
1989-02-25,"Houston Rockets",105,"Milwaukee Bucks",121,10,15,15
1989-02-25,"Detroit Pistons",113,"New Jersey Nets",95,8,16,8
1989-02-25,"Sacramento Kings",97,"Seattle SuperSonics",94,21,23,21
1989-02-26,"Philadelphia 76ers",115,"Denver Nuggets",122,18,7,7
1989-02-26,"Los Angeles Clippers",98,"Detroit Pistons",110,12,8,8
1989-02-26,"Utah Jazz",89,"Indiana Pacers",128,24,11,11
1989-02-26,"Phoenix Suns",122,"Los Angeles Lakers",134,19,13,13
1989-02-26,"Portland Trail Blazers",124,"Miami Heat",102,20,14,20
1989-02-26,"Boston Celtics",110,"New York Knicks",122,2,17,17
1989-02-27,"Dallas Mavericks",83,"Atlanta Hawks",105,6,1,1
1989-02-27,"Denver Nuggets",132,"Golden State Warriors",141,7,9,9
1989-02-27,"Washington Bullets",104,"Houston Rockets",98,25,10,25
1989-02-27,"San Antonio Spurs",96,"Milwaukee Bucks",105,22,15,15
1989-02-27,"Utah Jazz",109,"New Jersey Nets",96,24,16,24
1989-02-27,"Seattle SuperSonics",116,"Sacramento Kings",107,23,21,23
1989-02-28,"Boston Celtics",112,"Charlotte Hornets",87,2,3,2
1989-02-28,"San Antonio Spurs",102,"Chicago Bulls",121,22,4,4
1989-02-28,"Detroit Pistons",99,"Cleveland Cavaliers",115,8,5,5
1989-02-28,"Philadelphia 76ers",123,"Los Angeles Clippers",105,18,12,18
1989-02-28,"Dallas Mavericks",111,"Miami Heat",110,6,14,6
1989-02-28,"Phoenix Suns",134,"Portland Trail Blazers",139,19,20,20
1989-02-28,"Indiana Pacers",108,"Seattle SuperSonics",106,11,23,11
1989-03-01,"Atlanta Hawks",90,"Boston Celtics",104,1,2,2
1989-03-01,"Utah Jazz",85,"Detroit Pistons",96,24,8,8
1989-03-01,"Golden State Warriors",121,"Los Angeles Lakers",142,9,13,13
1989-03-01,"New York Knicks",111,"Milwaukee Bucks",121,17,15,15
1989-03-01,"Philadelphia 76ers",114,"Sacramento Kings",111,18,21,18
1989-03-01,"New Jersey Nets",105,"Washington Bullets",120,16,25,25
1989-03-02,"San Antonio Spurs",84,"Cleveland Cavaliers",112,22,5,5
1989-03-02,"Houston Rockets",103,"Denver Nuggets",113,10,7,7
1989-03-02,"Indiana Pacers",131,"Golden State Warriors",127,11,9,11
1989-03-02,"Portland Trail Blazers",119,"Los Angeles Clippers",113,20,12,20
1989-03-02,"Charlotte Hornets",103,"New Jersey Nets",114,3,16,16
1989-03-02,"Miami Heat",123,"New York Knicks",132,14,17,17
1989-03-02,"Sacramento Kings",90,"Phoenix Suns",110,21,19,19
1989-03-03,"Charlotte Hornets",109,"Atlanta Hawks",133,3,1,1
1989-03-03,"Dallas Mavericks",106,"Boston Celtics",107,6,2,2
1989-03-03,"Milwaukee Bucks",96,"Chicago Bulls",102,15,4,4
1989-03-03,"Cleveland Cavaliers",90,"Detroit Pistons",96,5,8,8
1989-03-03,"Indiana Pacers",117,"Los Angeles Lakers",139,11,13,13
1989-03-03,"Utah Jazz",107,"Miami Heat",95,24,14,24
1989-03-03,"Philadelphia 76ers",121,"Portland Trail Blazers",129,18,20,20
1989-03-03,"Houston Rockets",108,"Seattle SuperSonics",118,10,23,23
1989-03-04,"Sacramento Kings",143,"Golden State Warriors",155,21,9,9
1989-03-04,"Boston Celtics",95,"New Jersey Nets",98,2,16,16
1989-03-04,"Chicago Bulls",104,"New York Knicks",122,4,17,17
1989-03-04,"Los Angeles Clippers",91,"Phoenix Suns",133,12,19,19
1989-03-04,"Denver Nuggets",89,"San Antonio Spurs",106,7,22,22
1989-03-04,"Philadelphia 76ers",104,"Seattle SuperSonics",118,18,23,23
1989-03-04,"Dallas Mavericks",105,"Washington Bullets",119,6,25,25
1989-03-05,"Utah Jazz",85,"Atlanta Hawks",83,24,1,24
1989-03-05,"Milwaukee Bucks",103,"Cleveland Cavaliers",98,15,5,15
1989-03-05,"Los Angeles Lakers",83,"Houston Rockets",88,13,10,10
1989-03-05,"Detroit Pistons",109,"Miami Heat",100,8,14,8
1989-03-05,"Indiana Pacers",121,"Portland Trail Blazers",118,11,20,11
1989-03-05,"Golden State Warriors",96,"Sacramento Kings",110,9,21,21
1989-03-05,"Charlotte Hornets",101,"Washington Bullets",114,3,25,25
1989-03-06,"New Jersey Nets",99,"Dallas Mavericks",105,16,6,6
1989-03-06,"Denver Nuggets",112,"Detroit Pistons",129,7,8,8
1989-03-06,"Phoenix Suns",110,"Philadelphia 76ers",106,19,18,19
1989-03-07,"Los Angeles Lakers",106,"Atlanta Hawks",97,13,1,13
1989-03-07,"Philadelphia 76ers",90,"Chicago Bulls",88,18,4,18
1989-03-07,"Los Angeles Clippers",112,"Golden State Warriors",138,12,9,9
1989-03-07,"Seattle SuperSonics",110,"Indiana Pacers",92,23,11,23
1989-03-07,"Washington Bullets",101,"Milwaukee Bucks",121,25,15,15
1989-03-07,"Phoenix Suns",119,"New York Knicks",124,19,17,17
1989-03-07,"Cleveland Cavaliers",105,"Sacramento Kings",95,5,21,5
1989-03-07,"Portland Trail Blazers",116,"San Antonio Spurs",103,20,22,20
1989-03-08,"Chicago Bulls",95,"Boston Celtics",104,4,2,2
1989-03-08,"Denver Nuggets",112,"Charlotte Hornets",99,7,3,7
1989-03-08,"Portland Trail Blazers",92,"Dallas Mavericks",99,20,6,6
1989-03-08,"Seattle SuperSonics",96,"Detroit Pistons",112,23,8,8
1989-03-08,"Los Angeles Lakers",127,"Miami Heat",87,13,14,13
1989-03-08,"Houston Rockets",80,"Utah Jazz",117,10,24,24
1989-03-08,"Atlanta Hawks",111,"Washington Bullets",119,1,25,25
1989-03-09,"Cleveland Cavaliers",114,"Golden State Warriors",120,5,9,9
1989-03-09,"Sacramento Kings",96,"Philadelphia 76ers",106,21,18,18
1989-03-09,"New Jersey Nets",98,"San Antonio Spurs",112,16,22,22
1989-03-10,"Los Angeles Lakers",123,"Charlotte Hornets",90,13,3,13
1989-03-10,"Dallas Mavericks",86,"Houston Rockets",96,6,10,10
